https://www.jstor.org/stable/45238033,THE ECONOMETRIC SOCIETY 2018 ANNUAL REPORT OF THE PRESIDENT,"Vol. 87, No. 6, November 2019",Vol. 87,No. 6,November,2019,,Tim Besley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172310,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE SECRETARY,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172311,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE TREASURER,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905269,"Contributions of Survey Methods to Economics
     by L. R. Klein","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

M. J. Farrell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905270,"Operations Research for Management
     by Joseph F. McCloskey, Florence N. Trefethen","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Robert Dorfman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905271,"Distributed Lags and Investment Analysis
     by L. M. Koyck","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Paul Boschan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905272,"Price-determining Factors in American Tobacco Markets
     by Hendrieke Goris","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Elmo L. Jackson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905273,"Les Fondements Comptables de la Macro-Economique, Les Equations Comptables entre Quantités Globales et leurs Applications
     by M. Allais","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Walter Froehlich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905274,"Probleme der statistischen Methodenlehre
     by O. Anderson","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

L. Schmetterer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905275,"Biometrika Tables for Statisticians, Volume I
     by E. S. Pearson, H. O. Hartley","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

A. Hald",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905276,"Introduction à l'analyse macro-économique. Tome 1. Les origines
     by Jean-Claude Antoine","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Pierre Maillet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905277,"Die volkswirtschaftliche Gesamtrechnung
     by Werner Hoffman","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Hans Peter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905278,"Il Monopolio nella Teoria Economica
     by Siro Lombardini","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Pietro Castiglioni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905353,"The Growth and Fluctuation of the British Economy 1790-1850
     by Arthur D. Gayer, W. W. Rostow, Anna Jacobson Schwartz","Vol. 23, No. 4, Oct., 1955",Vol. 23,No. 4,Oct.,1955,,"Review by: 

E. J. M. Buckatzsch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905354,"Soviet National Income and Product 1940-48
     by Abram Bergson, Hans Heymann, Jr.","Vol. 23, No. 4, Oct., 1955",Vol. 23,No. 4,Oct.,1955,,"Review by: 

Maurice Dobb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905355,"Limit Distributions for Sums of Independent Variables
     by B. V. Gnedenko, A. N. Kolmogorov","Vol. 23, No. 4, Oct., 1955",Vol. 23,No. 4,Oct.,1955,,"Review by: 

H. Wold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905356,"Consumer Attitudes and Demand 1950-1952
     by George Katona, Eva Mueller","Vol. 23, No. 4, Oct., 1955",Vol. 23,No. 4,Oct.,1955,,"Review by: 

James Tobin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905357,"Individuals' Saving: Volume and Composition
     by Irwin Friend","Vol. 23, No. 4, Oct., 1955",Vol. 23,No. 4,Oct.,1955,,"Review by: 

George Katona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905358,"Canada and the International Business Cycle 1927-1939
     by Edward Marcus","Vol. 23, No. 4, Oct., 1955",Vol. 23,No. 4,Oct.,1955,,"Review by: 

David W. Slater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910390,"A History of Economic Analysis
     by J. A. Schumpeter","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

T. W. Hutchison",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910391,"Sampling Techniques
     by William G. Cochran","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

A. Hald",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910392,"Readings in the Philosophy of Science
     by Herbert Feigl, May Brodbeck","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Patrick Suppes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910393,"World Population and Production
     by W. S. Woytinsky, E. S. Woytinsky","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Eric Schiff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910394,"Wirschaftswissenschaft von heute. Ein Ueberblick über moderne ökonomische Forschungen
     by Wilhelm Weber","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Henry William Spiegel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910395,"A Survey of the Mathematical Theory of Time-Lag, Retarded Control and Hereditary Processes
     by Richard Bellman, John M. Danskin Jr.","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Arnold Tustin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910396,"Traité d'économie pure
     by M. Allais","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

J. Ullmo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910397,"International Trade Under Flexible Exchange Rates
     by John Burr Williams","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Stephen Enke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910398,"Les modèles macroéconomiques de séquence, l'exemple de Lundberg
     by E. Dargent","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Jean Claude Antoine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910399,"Social Accounts of Local Authorities
     by J. E. G. Utting","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

Julius Margolis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910400,"A Theory of Economic-Demographic Development
     by Harvey Leibenstein","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

K. E. Boulding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910401,"A Study in the Theory of Economic Evolution
     by Trygev Haavelmo","Vol. 23, No. 3, Jul., 1955",Vol. 23,No. 3,Jul.,1955,,"Review by: 

William J. Baumol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907880,"Report of the Uppsala Meeting, August 2-4, 1954","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,Bent Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907881,"The Measurement of Consumers' Expenditure and Behaviour in the United Kingdom, 1920-1938, Volume I
     by Richard Stone, D. A. Rowe, W. J. Corlett, Renée Hurstfield, Muriel Potter","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Arnold C. Harberger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907882,"Premiers éléments d'une comptabilité nationale de la Belgique, 1948-1951","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

J. Marczewski",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907883,"A Study in the Analysis of Stationary Time Series
     by H. Wold","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

M. S. Bartlett",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907884,"The Dollar: The History and Position of the Dollar in World Affairs
     by Roy F. Harrod","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

K. K. Kurihara",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907885,"Hermann Heinrich Gossen, 1810-1858. Ein Wegbereiter der modernen ökonomischen Theorie
     by Hermann Riedle","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Martin Beckmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907886,"Design for Decision
     by Irwin D. J. Bross","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Stanley Isaacson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907887,"Gleichgewichtskalkulation, Untersuchungen zur Maximalgewinnberechnung des Betriebes
     by Adolph Angermann","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Hans Peter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907888,"Statistical Inference
     by Helen M. Walker, Joseph Lev","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Acheson J. Duncan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907889,Colloques Internationaux du Centre National de la Recherche Scientifique. XL. Econométrie,"Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

W. M. Gorman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907890,"Methods of Crop Forecasting
     by Fred H. Sanderson","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Karl A. Fox",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907891,"Grundsätze der Wirtschaftspolitik
     by Walter Eucken","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Martin Beckmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907892,"The Political Element in the Development of Economic Theory
     by Gunnar Myrdal","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

I. M. D. Little",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907893,"The Continuum of Inductive Methods
     by Rudolph Carnap","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

F. J. Anscombe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907894,"Problems of Capital Formation in Underdeveloped Countries
     by Ragnar Nurkse","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Everett E. Hagen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907895,"Wirtschaftliche Raumordnung in der industriellen Welt
     by Erich Egner;

    
        Die Mittel der Industriestandortlenkung und die Grenzen ihrer Anwendbarkeit
     by Heinz Dörpmund","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Wolfgang Stolper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907896,"International Economic Papers No. 3
     by Alan T. Peacock, Ralph Turvey, Elizabeth Henderson","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

F. H. Hahn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907897,"Source Readings in Economic Thought
     by Philip C. Newman, Arthur D. Gayer, Milton H. Spencer","Vol. 23, No. 2, Apr., 1955",Vol. 23,No. 2,Apr.,1955,,"Review by: 

Louise Sommer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905585,"Meaning, Communication, and Value
     by Paul Kecskemeti","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

Kenneth J. Arrow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905586,"Alfred Marshall and Current Thought
     by A. C. Pigou","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

T. W. Hutchison",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905587,"Numerical Analysis
     by D. R. Hartree","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

P. S. Dwyer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905588,"International Trade Statistics
     by R. G. D. Allen, J. Edward Ely","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

Oskar Morgenstern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905589,"Economic Change: Selected Essays in Business Cycles, National Income, and Economic Growth
     by Simon Kuznets","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

Johan Åkerman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905590,"Wirtschaftstheorie und Wirtschaftspolitik. Festschrift für Alfred Ammon zum 70. Geburtstag
     by Valentin F. Wagner, Fritz Marbach","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

Henry William Spiegel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905591,National Accounts Studies--Norway,"Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

Petter Jakob Bjerve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905592,"The Structure and Growth of the Italian Economy
     by Hollis B. Chenery, Paul G. Clark, Vera Cao-Pinna","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

W. Duane Evans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905593,"Sample Survey Methods and Theory
     by Morris H. Hansen, William N. Hurwitz, William G. Madow","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

P. Thionet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905594,"Home and Foreign Investment, 1870-1913
     by A. K. Cairncross","Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,"Review by: 

Benjamin Higgins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905600,Report of the Council for 1954,"Vol. 23, No. 1, Jan., 1955",Vol. 23,No. 1,Jan.,1955,,Rosson L. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907446,"Maturity and Stagnation in American Capitalism
     by J. Steindl","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

Paul M. Sweezy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907447,"Lectures and Conferences on Mathematical Statistics and Probability
     by J. Neyman","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

P. Whittle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907448,"La Pensée Economique en France depuis 1945
     by André Marchal","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

J. Ullmo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907449,"A Study of Aggregate Consumption Functions
     by Robert Ferber","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

A. D. Roy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907450,"Income and Wealth, Volume III
     by Milton Gilbert","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

Gerhard Colm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907451,"Economics of Agricultural Production and Resource Use
     by Earl O. Heady.","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

William H. Andrews",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907452,"Bilans de la Connaissance Economique
     by Robert Mossé, L. Federici, R. Triffin, Henri Guitton, L. Dupriez, F. Vito, R. Rivet, R. Dumas","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

Jean-Claude Antoine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907453,"Economic Essays
     by R. F. Harrod","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

William J. Baumol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907454,"Principles of Numerical Analysis
     by Alston S. Householder","Vol. 22, No. 4, Oct., 1954",Vol. 22,No. 4,Oct.,1954,,"Review by: 

Harry Goheen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907362,"Index Numbers
     by Bruce D. Mudgett","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Erl",v. Hofsten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907363,"A Survey of Modern Algebra
     by Garrett Birkhoff, Saunders MacLane","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Kenneth O. May",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907364,"Stochastic Processes
     by J. L. Dobb","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

H. Wold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907365,"Income and Wealth, Volumes I and II","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Paul Boschan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907366,"Business Cycles and Forecasting
     by Elmer Clark Bratt","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

John G. Gurley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907367,"The Role of Mergers in the Growth of Large Firms
     by J. Fred Weston","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Hans Brems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907368,"A Review of Economic Doctrines 1870-1929
     by T. W. Hutchison","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Oskar Morgenstern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907369,"Foreign Aid by the United States Government, 1940-1951","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Mary Smelker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907370,"Essays in Positive Economics
     by Milton Friedman","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

F. H. Hahn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907371,"The Theory of Money and Credit
     by Ludwig von Mises","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Fritz Machlup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907372,"La Gestion des Houillères Nationalisées et la Théorie Economique
     by M. Allais","Vol. 22, No. 3, Jul., 1954",Vol. 22,No. 3,Jul.,1954,,"Review by: 

Michel Verhulst",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907538,Report of the Evaluative Committee for Econometrica,"Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,P. A. Samuelson,T. C. Koopmans,J. R. N. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907546,"An Introduction to Linear Programming
     by A. Charnes, W. W. Cooper, A. Henderson","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Robert Dorfman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907547,"L'efficacité sociale du système économique
     by Roger Dehem","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Pierre Maillet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907548,"Utility and All That
     by D. H. Robertson","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

A. Alchian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907549,"Soviet National Income and Product in 1937
     by Abram Bergson","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Paul A. Baran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907550,"The Theory of Inventory Management
     by Thomas W. Whitin","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Robert M. Solow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907551,"Einführung in die Ökonometrie
     by Jan Tinbergen","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Wilhelm Winkler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907552,"Contributions to the Theory of Games, Vol. II
     by H. W. Kuhn, A. W. Tucker","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Herman Rubin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907553,"The Economics of Sellers' Competition
     by Fritz Machlup;

    
        The Political Economy of Monopoly
     by Fritz Machlup","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Hans Brems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907554,"International Economic Papers, No. 2
     by Alan T. Peacock, Friedrich A. Lutz, Ralph Turvey, Elizabeth Henderson","Vol. 22, No. 2, Apr., 1954",Vol. 22,No. 2,Apr.,1954,,"Review by: 

Paul M. Sweezy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909837,"A Survey of Contemporary Economics, Vol. II
     by B. F. Haley","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

Oskar Morgenstern",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909838,"Measuring Productivity in Coal Mining, A Case Study of Multiple Input Measurement at the County Level in Pennsylvania, 1919-1948
     by Charles M. James","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

Victor E. Smith",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909839,"A Textbook of Econometrics
     by Lawrence R. Klein","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

J. Tinbergen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909840,"La période dans l'analyse économique, une approche à l'étude du temps
     by Raymond Barre","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

John S. Chipman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909841,"Demand Analysis: A Study in Econometrics
     by Herman Wold","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

M. J. Farrell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909842,"City Milk Distribution
     by R. G. Bressler, Jr","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

E. L. Baum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909843,"Application of Linear Programming to the Theory of the Firm, Including an Analysis of Monopolistic Firms by Non-linear Programming
     by Robert Dorfman","Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,"Review by: 

Erich Schneider",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1909844,Report of the Council for 1953,"Vol. 22, No. 1, Jan., 1954",Vol. 22,No. 1,Jan.,1954,,Alfred Cowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907928,"Wesley Clair Mitchell, The Economic Scientist
     by Arthur F. Burns","Vol. 21, No. 4, Oct., 1953",Vol. 21,No. 4,Oct.,1953,,"Review by: 

R. A. Gordon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907929,"Introduction to the Theory of Games
     by J. C. C. McKinsey","Vol. 21, No. 4, Oct., 1953",Vol. 21,No. 4,Oct.,1953,,"Review by: 

Martin Beckmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907930,"A Study of Moneyflows in the United States
     by Morris A. Copeland","Vol. 21, No. 4, Oct., 1953",Vol. 21,No. 4,Oct.,1953,,"Review by: 

Clark Warburton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
