Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,scraped
https://www.jstor.org/stable/1818764,A New Look at the Patent System,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Richard C. Levin,Richard C. Levin,,,,,,,,0
https://www.jstor.org/stable/1818765,The Monetary-Fiscal Policy Mix: Implications for the Short Run,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Andrew F. Brimmer and Allen Sinai,Andrew F. Brimmer,Allen Sinai,,,,,,,0
https://www.jstor.org/stable/1818766,The Monetary-Fiscal Mix and Long-Run Growth in an Open Economy,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Frederick C. Ribe and William J. Beeman,Frederick C. Ribe,William J. Beeman,,,,,,,0
https://www.jstor.org/stable/1818767,The Monetary-Fiscal Mix: Long-Run Implications,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,James Tobin,James Tobin,,,,,,,,0
https://www.jstor.org/stable/1818768,Work Incentives in the AFDC System: An Analysis of the 1981 Reforms,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Robert Moffitt,Robert Moffitt,,,,,,,,0
https://www.jstor.org/stable/1818769,Initial Findings from the Demonstration of State Work/Welfare Initiatives,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,"Daniel Friedlander, Barbara Goldman, Judith Gueron and David Long",Daniel Friedlander,Barbara Goldman,Judith Gueron,David Long,,,,,0
https://www.jstor.org/stable/1818770,An Evaluation of the Effect of Cashing Out Food Stamps on Food Expenditures,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,"Thomas Fraker, Barbara Devaney and Edward Cavin",Thomas Fraker,Barbara Devaney,Edward Cavin,,,,,,0
https://www.jstor.org/stable/1818771,"Wage Setting, Unemployment, and Insider-Outsider Relations","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Assar Lindbeck and Dennis J. Snower,Assar Lindbeck,Dennis J. Snower,,,,,,,0
https://www.jstor.org/stable/1818772,Union Wage Rigidity: The Default Settings of Labor Law,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Michael L. Wachter,Michael L. Wachter,,,,,,,,0
https://www.jstor.org/stable/1818773,Shifting Wage Norms and Their Implications,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,George L. Perry,George L. Perry,,,,,,,,0
https://www.jstor.org/stable/1818774,Union vs. Nonunion Wage Norm Shifts,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Daniel J. B. Mitchell,Daniel J. B. Mitchell,,,,,,,,0
https://www.jstor.org/stable/1818775,Illegal Aliens: A Preliminary Report on an Employee-Employer Survey,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Barry R. Chiswick,Barry R. Chiswick,,,,,,,,0
https://www.jstor.org/stable/1818776,Illegal Immigration,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Wilfred J. Ethier,Wilfred J. Ethier,,,,,,,,0
https://www.jstor.org/stable/1818777,Can Border Industries Be a Substitute for Immigration?,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Francisco L. Rivera-Batiz,Francisco L. Rivera-Batiz,,,,,,,,0
https://www.jstor.org/stable/1818778,Government R&D Programs for Commercializing Space,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Linda R. Cohen and Roger G. Noll,Linda R. Cohen,Roger G. Noll,,,,,,,0
https://www.jstor.org/stable/1818779,Incentive Compatible Space Station Pricing,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,John O. Ledyard,John O. Ledyard,,,,,,,,0
https://www.jstor.org/stable/1818780,Out of Space? Regulation and Technical Change in Communications Satellites,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Molly K. Macauley,Molly K. Macauley,,,,,,,,0
https://www.jstor.org/stable/1818781,"Property Rights, Protest, and the Siting of Hazardous Waste Facilities","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Robert Cameron Mitchell and Richard T. Carson,Robert Cameron Mitchell,Richard T. Carson,,,,,,,0
https://www.jstor.org/stable/1818782,Asymmetries in the Valuation of Risk and the Siting of Hazardous Waste Disposal Facilities,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,V. Kerry Smith and William H. Desvousges,V. Kerry Smith,William H. Desvousges,,,,,,,0
https://www.jstor.org/stable/1818783,A Sealed-Bid Auction Mechanism for Siting Noxious Facilities,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Howard Kunreuther and Paul R. Kleindorfer,Howard Kunreuther,Paul R. Kleindorfer,,,,,,,0
https://www.jstor.org/stable/1818784,The Regional Transformation of the American Economy,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Benjamin Chinitz,Benjamin Chinitz,,,,,,,,0
https://www.jstor.org/stable/1818785,A Multiregional Model Forecast for the United States Through 1995,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Benjamin H. Stevens and George I. Treyz,Benjamin H. Stevens,George I. Treyz,,,,,,,0
https://www.jstor.org/stable/1818786,Analysis and Policy Implications of Regional Decline,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Charles L. Leven,Charles L. Leven,,,,,,,,0
https://www.jstor.org/stable/1818787,"Corporate Control, Insider Trading, and Rates of Return","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Harold Demsetz,Harold Demsetz,,,,,,,,0
https://www.jstor.org/stable/1818788,"Mergers, Buyouts and Fakeouts","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Mark Hirschey,Mark Hirschey,,,,,,,,0
https://www.jstor.org/stable/1818789,"Agency Costs of Free Cash Flow, Corporate Finance, and Takeovers","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Michael C. Jensen,Michael C. Jensen,,,,,,,,0
https://www.jstor.org/stable/1818790,The International Transmission and Effects of Fiscal Policies,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Jacob A. Frenkel and Assaf Razin,Jacob A. Frenkel,Assaf Razin,,,,,,,0
https://www.jstor.org/stable/1818791,The Uneasy Case for Greater Echange Rate Coordination,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Jeffrey Sachs,Jeffrey Sachs,,,,,,,,0
https://www.jstor.org/stable/1818792,U.S. Budget Deficits and the European Economies: Resolving the Political Economy Puzzle,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Martin Feldstein,Martin Feldstein,,,,,,,,0
https://www.jstor.org/stable/1818793,The Black Underclass Concept: Self-Help vs. Government Intervention,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Emmett D. Carson,Emmett D. Carson,,,,,,,,0
https://www.jstor.org/stable/1818794,"Transfer Payments, Sample Selection, and Male Black-White Earnings Differences","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Wayne Vroman,Wayne Vroman,,,,,,,,0
https://www.jstor.org/stable/1818795,Federal Courts and the Enforcement of Title VII,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,"Jerome McCristal Culp, Jr",Jerome McCristal Culp,Jr,,,,,,,0
https://www.jstor.org/stable/1818796,What Was Affirmative Action?,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Jonathan S. Leonard,Jonathan S. Leonard,,,,,,,,0
https://www.jstor.org/stable/1818797,Implementing Comparable Worth: A Survey of Recent Job Evaluation Studies,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Elaine Sorensen,Elaine Sorensen,,,,,,,,0
https://www.jstor.org/stable/1818798,Sex Differences in Urban Commuting Patterns,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Michelle J. White,Michelle J. White,,,,,,,,0
https://www.jstor.org/stable/1818799,Employment and Wage Effects of Involuntary Job Separation: Male-Female Differences,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Nan L. Maxwell and Ronald J. D'Amico,Nan L. Maxwell,Ronald J. D'Amico,,,,,,,0
https://www.jstor.org/stable/1818800,Generational Differences in Female Occupational Attainment--Have the 1970's Changed Women's Opportunities?,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Nadja Zalokar,Nadja Zalokar,,,,,,,,0
https://www.jstor.org/stable/1818801,The Existence of Equilibrium with Price-Setting Firms,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Eric Maskin,Eric Maskin,,,,,,,,0
https://www.jstor.org/stable/1818802,Price-Setting Firms and the Oligopolistic Foundations of Perfect Competition,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Beth Allen and Martin Hellwig,Beth Allen,Martin Hellwig,,,,,,,0
https://www.jstor.org/stable/1818803,Vertical Product Differentiation: Some Basic Themes,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,John Sutton,John Sutton,,,,,,,,0
https://www.jstor.org/stable/1818804,Work for Welfare: How Much Good Will It Do?,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Frank S. Levy and Richard C. Michel,Frank S. Levy,Richard C. Michel,,,,,,,0
https://www.jstor.org/stable/1818805,Do Rising Tides Lift All Boats? The Impact of Secular and Cyclical Changes on Poverty,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Sheldon Danziger and Peter Gottschalk,Sheldon Danziger,Peter Gottschalk,,,,,,,0
https://www.jstor.org/stable/1818806,An Economic Accountant's Audit,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,George Jaszi,George Jaszi,,,,,,,,0
https://www.jstor.org/stable/1818818,Report of the Representative to the National Bureau of Economic Research,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,David Kendrick,David Kendrick,,,,,,,,0
https://www.jstor.org/stable/1804123,International Public Goods without International Government,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Charles P. Kindleberger,Charles P. Kindleberger,,,,,,,,1
https://www.jstor.org/stable/1804124,Retail Pricing and Clearance Sales,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Edward P. Lazear,Edward P. Lazear,,,,,,,,1
https://www.jstor.org/stable/1804125,Informational Implications of Interest Rate Rules,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Michael Dotsey and Robert G. King,Michael Dotsey,Robert G. King,,,,,,,1
https://www.jstor.org/stable/1804126,An Operational Measure of Liquidity,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Steven A. Lippman and John J. McCall,Steven A. Lippman,John J. McCall,,,,,,,1
https://www.jstor.org/stable/1804127,Illegal Immigration: The Host-Country Problem,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Wilfred J. Ethier,Wilfred J. Ethier,,,,,,,,1
https://www.jstor.org/stable/1804128,Rational and Self-Fulfilling Balance-of-Payments Crises,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Maurice Obstfeld,Maurice Obstfeld,,,,,,,,1
https://www.jstor.org/stable/1804129,"Employment, Hours, and Earnings in the Depression: An Analysis of Eight Manufacturing Industries","Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Ben S. Bernanke,Ben S. Bernanke,,,,,,,,1
https://www.jstor.org/stable/1804130,Tests of the Rational Expectations Hypothesis,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Michael C. Lovell,Michael C. Lovell,,,,,,,,1
https://www.jstor.org/stable/1804131,"Financial Panics, the Seasonality of the Nominal Interest Rate, and the Founding of the Fed","Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Jeffrey A. Miron,Jeffrey A. Miron,,,,,,,,1
https://www.jstor.org/stable/1804132,"Productivity, R and D, and Basic Research at the Firm Level in the 1970's","Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Zvi Griliches,Zvi Griliches,,,,,,,,1
https://www.jstor.org/stable/1804133,"Golden Parachutes, Shark Repellents, and Hostile Tender Offers","Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Charles R. Knoeber,Charles R. Knoeber,,,,,,,,1
https://www.jstor.org/stable/1804134,Inventories and Interest Rates: A Critique of the Buffer Stock Model,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,David G. Bivin,David G. Bivin,,,,,,,,1
https://www.jstor.org/stable/1804135,"Technological Innovation, Capital Mobility, and the Product Cycle in North-South Trade","Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,David Dollar,David Dollar,,,,,,,,1
https://www.jstor.org/stable/1804136,Government Size and Economic Growth: A New Framework and Some Evidence from Cross-Section and Time-Series Data,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Rati Ram,Rati Ram,,,,,,,,1
https://www.jstor.org/stable/1804137,A Macroeconomic Model with Auction Markets and Nominal Contracts,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Richard Cantor,Richard Cantor,,,,,,,,1
https://www.jstor.org/stable/1804138,Predictable Behavior in Financial Markets: Some Evidence in Support of Heiner's Hypothesis,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Fred R. Kaen and Robert E. Rosenman,Fred R. Kaen,Robert E. Rosenman,,,,,,,1
https://www.jstor.org/stable/1804139,The Choice among Medical Insurance Plans,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Yael Benjamini and Yoav Benjamini,Yael Benjamini,Yoav Benjamini,,,,,,,1
https://www.jstor.org/stable/1804140,Is Statistical Discrimination Efficient?,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Stewart Schwab,Stewart Schwab,,,,,,,,1
https://www.jstor.org/stable/1804141,Wage Indexation and the Effect of Inflation Uncertainty on Employment: An Empirical Analysis,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,A. Steven Holland,A. Steven Holland,,,,,,,,1
https://www.jstor.org/stable/1804142,Accounting Rates of Return: Note,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Robert N. Anthony,Robert N. Anthony,,,,,,,,1
https://www.jstor.org/stable/1804143,The Inverted Fisher Hypothesis: Additional Evidence,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Martin Gallagher,Martin Gallagher,,,,,,,,1
https://www.jstor.org/stable/1804144,Rationing by Waiting Lists: An Implication,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,John G. Cullis and Philip R. Jones,John G. Cullis,Philip R. Jones,,,,,,,1
https://www.jstor.org/stable/1804145,Implicit Contracts in the Absence of Enforcement: Note,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Steven E. Plaut,Steven E. Plaut,,,,,,,,1
https://www.jstor.org/stable/1804146,Efficient Contracts in Credit Markets Subject to Interest Rate Risk: An Application of Raviv's Insurance Model,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Lanny Arvan and Jan K. Brueckner,Lanny Arvan,Jan K. Brueckner,,,,,,,1
https://www.jstor.org/stable/1804147,Faculty Ratings of Major Economics Departments by Citations: An Extension,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,"Dudley W. Blair, Rex L. Cottle and Myles S. Wallace",Dudley W. Blair,Rex L. Cottle,Myles S. Wallace,,,,,,1
https://www.jstor.org/stable/1804148,Structural/Frictional vs. Deficient Demand Unemployment: Comment,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,"Arthur R. Schwartz, Malcolm S. Cohen and Donald R. Grimes",Arthur R. Schwartz,Malcolm S. Cohen,Donald R. Grimes,,,,,,1
https://www.jstor.org/stable/1804149,Structural/Frictional vs. Deficient Demand Unemployment: Reply,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Katharine G. Abraham,Katharine G. Abraham,,,,,,,,1
https://www.jstor.org/stable/1804150,Labor Supply and Tax Rates: Comment,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Cecil E. Bohanon and T. Norman Van Cott,Cecil E. Bohanon,T. Norman Van Cott,,,,,,,1
https://www.jstor.org/stable/1804151,Labor Supply and Tax Rates: Comment,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Firouz Gahvari,Firouz Gahvari,,,,,,,,1
https://www.jstor.org/stable/1804152,Labor Supply and Tax Rates: Reply,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,James Gwartney and Richard L. Stroup,James Gwartney,Richard L. Stroup,,,,,,,1
https://www.jstor.org/stable/1804153,Social Security and Household Savings: Comment,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,George Briden and John Zedella,George Briden,John Zedella,,,,,,,1
https://www.jstor.org/stable/1804154,Social Security and Household Saving: Reply,"Vol. 76, No. 1, Mar., 1986",Vol. 76,No. 1,Mar.,1986,,Erkki Koskela and Matti Viren,Erkki Koskela,Matti Viren,,,,,,,1
https://www.jstor.org/stable/1914325,On Method in U.S. Economics a Century Earlier,"Vol. 75, No. 6, Dec., 1985",Vol. 75,No. 6,Dec.,1985,,William J. Baumol,William J. Baumol,,,,,,,,1
https://www.jstor.org/stable/1914326,Early American Leaders--Institutional and Critical Traditions,"Vol. 75, No. 6, Dec., 1985",Vol. 75,No. 6,Dec.,1985,,Martin Bronfenbrenner,Martin Bronfenbrenner,,,,,,,,1
https://www.jstor.org/stable/1914327,Neoclassical Theory in America: J. B. Clark and Fisher,"Vol. 75, No. 6, Dec., 1985",Vol. 75,No. 6,Dec.,1985,,James Tobin,James Tobin,,,,,,,,1
