,Unnamed: 0,Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,scraped
2843,2843,https://www.jstor.org/stable/1808130,Collateral in Credit Rationing in Markets with Imperfect Information: Note,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Hildegard C. Wette,,,,,,,,0
2844,2844,https://www.jstor.org/stable/1808131,Labor Supply and Tax Rates: A Correction of the Record,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,James Gwartney,Richard Stroup,,,,,,,0
2845,2845,https://www.jstor.org/stable/1808132,Relative Risk Aversion in Comparative Statics,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Eliakim Katz,,,,,,,,0
2846,2846,https://www.jstor.org/stable/1808133,Existence of Consistent Conjectures: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Arthur J. Robson,,,,,,,,0
2847,2847,https://www.jstor.org/stable/1808134,Existence of Consistent Conjectures: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Timothy F. Bresnahan,,,,,,,,0
2848,2848,https://www.jstor.org/stable/1808135,The Economics of Superstars: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Peter Bowbrick,,,,,,,,0
2849,2849,https://www.jstor.org/stable/1808136,The Economics of Superstars: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Sherwin Rosen,,,,,,,,0
2850,2850,https://www.jstor.org/stable/1808137,"Stock Returns, Real Activity, Inflation, and Money: Comment","Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Rati Ram,David E. Spencer,,,,,,,0
2851,2851,https://www.jstor.org/stable/1808138,"Stock Returns, Real Activity, Inflation, and Money: Reply","Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Eugene F. Fama,,,,,,,,0
2852,2852,https://www.jstor.org/stable/1808139,Currency Substitution and Instability in the World Dollar Standard: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Myron H. Ross,,,,,,,,0
2853,2853,https://www.jstor.org/stable/1808140,Currency Substitution and Instability in the World Dollar Standard: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Ronald McKinnon,Kong-Yam Tan,,,,,,,0
2854,2854,https://www.jstor.org/stable/1808141,The Short-Run Relation between Growth and Inflation in Latin America: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Sebastian Edwards,,,,,,,,0
2855,2855,https://www.jstor.org/stable/1808142,The Short-Run Relation between Growth and Inflation in Latin America: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,James A. Hanson,,,,,,,,0
2856,2856,https://www.jstor.org/stable/1808143,Contestable Markets: An Uprising in the Theory of Industry Structure: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Martin L. Weitzman,,,,,,,,0
2857,2857,https://www.jstor.org/stable/1808144,Contestable Markets: An Uprising in the Theory of Industry Structure: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Marius Schwartz,Robert J. Reynolds,,,,,,,0
2858,2858,https://www.jstor.org/stable/1808145,Contestable Markets: An Uprising in the Theory of Industry Structure: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,William J. Baumol,John C. Panzar,Robert D. Willig,,,,,,0
2859,2859,https://www.jstor.org/stable/1808146,The Choice of Discount Rates for Public Projects: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,J,hyala L. Sharma,,,,,,,0
2860,2860,https://www.jstor.org/stable/1808147,The Choice of Discount Rates for Public Projects: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Robert Mendelsohn,,,,,,,,0
2861,2861,https://www.jstor.org/stable/1808148,Expected Inflation and Interest Rates: Comment,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Vito Tanzi,,,,,,,,0
2862,2862,https://www.jstor.org/stable/1808149,Expected Inflation and Interest Rates: Reply,"Vol. 73, No. 3, Jun., 1983",Vol. 73,No. 3,Jun.,1983,,Michael Melvin,,,,,,,,0
2863,2863,https://www.jstor.org/stable/1816805,Monetary Policy and Economic Activity: Benefits and Costs of Monetarism,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Andrew F. Brimmer,,,,,,,,0
2864,2864,https://www.jstor.org/stable/1816806,The Efficacy of Innovative Teaching Techniques in Economics: The U.K. Experience,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Keith G. Lumsden,Alex Scott,,,,,,,0
2865,2865,https://www.jstor.org/stable/1816807,Modeling Multiple Outputs in Educational Production Functions,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,John F. Chizmar,Thomas A. Zak,,,,,,,0
2866,2866,https://www.jstor.org/stable/1816808,Who Maximizes What? A Study in Student Time Allocation,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Robert M. Schmidt,,,,,,,,0
2867,2867,https://www.jstor.org/stable/1816809,"Mortality Rates, Mortality Events, and the Number of Births","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,R,all J. Olsen,,,,,,,0
2868,2868,https://www.jstor.org/stable/1816810,Economic Analyses of the Spacing of Births,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,John L. Newman,,,,,,,,0
2869,2869,https://www.jstor.org/stable/1816811,Consumer Demand and Household Production: The Relationship Between Fertility and Child Mortality,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Mark R. Rosenzweig,T. Paul Schultz,,,,,,,0
2870,2870,https://www.jstor.org/stable/1816812,U.S. Monetary Policy and World Liquidity,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Thomas D. Willett,,,,,,,,0
2871,2871,https://www.jstor.org/stable/1816813,Monetary Policy: Domestic Targets and International Constraints,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Jacob A. Frenkel,,,,,,,,0
2872,2872,https://www.jstor.org/stable/1816814,Internationally Managed Moneys,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,George M. von Furstenberg,,,,,,,,0
2873,2873,https://www.jstor.org/stable/1816815,Changes in Black Family Structure: Implications for Welfare Dependency,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,William Darity,Jr. and Samuel L. Myers,Jr.,,,,,,0
2874,2874,https://www.jstor.org/stable/1816816,Budget Cuts as Welfare Reform,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Sheldon Danziger,,,,,,,,0
2875,2875,https://www.jstor.org/stable/1816817,The Determinants of Investment: Another Look,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Ben S. Bernanke,,,,,,,,0
2876,2876,https://www.jstor.org/stable/1816818,Welfare Aspects of Current U.S. Corporate Taxation,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Alan J. Auerbach,,,,,,,,0
2877,2877,https://www.jstor.org/stable/1816819,National Savings and Economic Policy: The Efficacy of Investment vs. Savings Incentives,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Laurence J. Kotlikoff,,,,,,,,0
2878,2878,https://www.jstor.org/stable/1816820,The Process of Financial Innovation,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,William L. Silber,,,,,,,,0
2879,2879,https://www.jstor.org/stable/1816821,Policy Implications of Structural Changes in Financial Markets,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Edward J. Kane,,,,,,,,0
2880,2880,https://www.jstor.org/stable/1816822,Financial Innovation in Canada: Causes and Consequences,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,C. Freedman,,,,,,,,0
2881,2881,https://www.jstor.org/stable/1816823,An Entrepreneurial Problem,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Peter Kilby,,,,,,,,0
2882,2882,https://www.jstor.org/stable/1816824,Chinese Entrepreneurs in Southeast Asia,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Yuan-Li Wu,,,,,,,,0
2883,2883,https://www.jstor.org/stable/1816825,The Levantines in Latin America,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,William Glade,,,,,,,,0
2884,2884,https://www.jstor.org/stable/1816826,Women and Absenteeism: Health or Economics?,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Lynn Paringer,,,,,,,,0
2885,2885,https://www.jstor.org/stable/1816827,Women and the Use of Health Services,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Gail R. Wilensky,Gail Lee Cafferata,,,,,,,0
2886,2886,https://www.jstor.org/stable/1816828,"Time Allocation, Market Work, and Changes in Female Health","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Barbara Wolfe,Robert Haveman,,,,,,,0
2887,2887,https://www.jstor.org/stable/1816829,Long Waves and Technological Innovation,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Edwin Mansfield,,,,,,,,0
2888,2888,https://www.jstor.org/stable/1816830,Long Waves and Economic Growth: A Critical Appraisal,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Nathan Rosenberg,Claudio R. Frischtak,,,,,,,0
2889,2889,https://www.jstor.org/stable/1816831,Long Swings and the Nonreproductive Cycle,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,David M. Gordon,Thomas W. Weisskopf,Samuel Bowles,,,,,,0
2890,2890,https://www.jstor.org/stable/1816832,On the Effects of Federal Aid,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,George Tolley,Ronald Krumm,Jeffrey S,ers,,,,,0
2891,2891,https://www.jstor.org/stable/1816833,Industrial Bases and City Sizes,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,J. Vernon Henderson,,,,,,,,0
2892,2892,https://www.jstor.org/stable/1816834,"Economists, Economics, and State Economic Policy","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Roger J. Vaughan,,,,,,,,0
2893,2893,https://www.jstor.org/stable/1816835,Leading Issues of Fact and Theory,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Michael J. Greenwood,,,,,,,,0
2894,2894,https://www.jstor.org/stable/1816836,International Migration Models and Policies,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Edwin P. Reubens,,,,,,,,0
2895,2895,https://www.jstor.org/stable/1816837,"Trade Theory, Distribution of Income, and Immigration","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Francisco L. Rivera-Batiz,,,,,,,,0
2896,2896,https://www.jstor.org/stable/1816838,Marginal vs. Average Cost Pricing in the Presence of a Public Monopoly,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Donald J. Brown,Geoffrey M. Heal,,,,,,,0
2897,2897,https://www.jstor.org/stable/1816839,The Present Direction of the FCC: An Appraisal,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Nina W. Cornell,Douglas W. Webbink,,,,,,,0
2898,2898,https://www.jstor.org/stable/1816840,The First Step in Bank Deregulation: What About the FDIC?,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,John H. Kareken,,,,,,,,0
2899,2899,https://www.jstor.org/stable/1816841,Technological Change and Market Structure: An Empirical Study,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Edwin Mansfield,,,,,,,,0
2900,2900,https://www.jstor.org/stable/1816842,R & D and Productivity Growth: Policy Studies and Issues,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Rolf Piekarz,,,,,,,,0
2901,2901,https://www.jstor.org/stable/1816843,R & D and Declining Productivity Growth,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,F. M. Scherer,,,,,,,,0
2902,2902,https://www.jstor.org/stable/1816844,Is Unemployment a Macroeconomic Problem?,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Robert E. Hall,,,,,,,,0
2903,2903,https://www.jstor.org/stable/1816845,Microeconomic Developments and Macroeconomics,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Milton Harris,Bengt Holmstrom,,,,,,,0
2904,2904,https://www.jstor.org/stable/1816846,Is There a Monetary Business Cycle?,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Christopher A. Sims,,,,,,,,0
2905,2905,https://www.jstor.org/stable/1816847,Changing Trends in World Food Production and Trade,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,G. Edward Schuh,,,,,,,,0
2906,2906,https://www.jstor.org/stable/1816848,Food Prospects for the Developing Countries,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,John W. Mellor,,,,,,,,0
2907,2907,https://www.jstor.org/stable/1816849,Food Prospects in the Developing Countries: A Qualified Optimistic View,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Malcolm D. Bale,Ronald C. Duncan,,,,,,,0
2908,2908,https://www.jstor.org/stable/1816850,Labor Market Segmentation: To What Paradigm Does It Belong?,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Michael J. Piore,,,,,,,,0
2909,2909,https://www.jstor.org/stable/1816851,Segmented Labor Markets in LDCs,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Dipak Mazumdar,,,,,,,,0
2910,2910,https://www.jstor.org/stable/1816852,The Internalization of Labor Markets: Causes and Consequences,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Bernard Elbaum,,,,,,,,0
2911,2911,https://www.jstor.org/stable/1816853,Raising Rivals' Costs,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Steven C. Salop,David T. Scheffman,,,,,,,0
2912,2912,https://www.jstor.org/stable/1816854,The Welfare Effects of Intermittent Interruptions of Trade,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Glenn C. Loury,,,,,,,,0
2913,2913,https://www.jstor.org/stable/1816855,"Information, Competition, and Markets","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Barry J. Nalebuff,Joseph E. Stiglitz,,,,,,,0
2914,2914,https://www.jstor.org/stable/1816856,Budget Expansion and Cost Inflation,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Assar Lindbeck,,,,,,,,0
2915,2915,https://www.jstor.org/stable/1816857,The Interconnection Between Public Expenditure and Inflation in Britain,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Walter Eltis,,,,,,,,0
2916,2916,https://www.jstor.org/stable/1816858,"Money, Credit Constraints, and Economic Activity","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Alan S. Blinder,Joseph E. Stiglitz,,,,,,,0
2917,2917,https://www.jstor.org/stable/1816859,Marx and the Iron Law of Wages,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,William J. Baumol,,,,,,,,0
2918,2918,https://www.jstor.org/stable/1816860,The Classical Theory of Wages and the Role of Demand Schedules in the Determination of Relative Prices,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Pierangelo Garegnani,,,,,,,,0
2919,2919,https://www.jstor.org/stable/1816861,On the Interpretation of Ricardian Economics: The Assumptions Regarding Wages,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Samuel Holl,er,,,,,,,0
2920,2920,https://www.jstor.org/stable/1816862,"Price Adjustment, the Responsibility System, and Agricultural Productivity","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Thomas B. Wiens,,,,,,,,0
2921,2921,https://www.jstor.org/stable/1816863,"Economic Reforms and External Imbalance in China, 1978-81","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Bruce L. Reynolds,,,,,,,,0
2922,2922,https://www.jstor.org/stable/1816864,Enterprise-Level Reforms in Chinese State-Owned Industry,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,William Byrd,,,,,,,,0
2923,2923,https://www.jstor.org/stable/1816865,"De-Skilling, Skilled Commodities, and the NICs' Emerging Competitive Advantage","Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Alice H. Amsden,,,,,,,,0
2924,2924,https://www.jstor.org/stable/1816866,Linking Up to Distant Markets: South to North Exports of Manufactured Consumer Goods,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Donald B. Keesing,,,,,,,,0
2925,2925,https://www.jstor.org/stable/1816867,New Theories of Trade Among Industrial Countries,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Paul Krugman,,,,,,,,0
2926,2926,https://www.jstor.org/stable/1816868,Lender of Early Resort: The IMF and the Poorest,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,G. K. Helleiner,,,,,,,,0
2927,2927,https://www.jstor.org/stable/1816869,On Seeking to Improve IMF Conditionality,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,John Williamson,,,,,,,,0
2928,2928,https://www.jstor.org/stable/1816870,Devaluation: A Critical Appraisal of the IMF's Policy Prescriptions,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Louka T. Katseli,,,,,,,,0
2929,2929,https://www.jstor.org/stable/1816871,On Contracting with Publishers: Author's Information Updated,"Vol. 73, No. 2, May, 1983",Vol. 73,No. 2,May,1983,,Martin Shubik,Peggy Heim,William J. Baumol,,,,,,0
2930,2930,https://www.jstor.org/stable/1803922,Commodities and Capital: Prices and Quantities,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Gardner Ackley,,,,,,,,0
2931,2931,https://www.jstor.org/stable/1803923,Why Do Companies Pay Dividends?,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Martin Feldstein,Jerry Green,,,,,,,0
2932,2932,https://www.jstor.org/stable/1803924,Let's Take the Con Out of Econometrics,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Edward E. Leamer,,,,,,,,0
2933,2933,https://www.jstor.org/stable/1803925,Why Real Interest Rates Were So Low in the 1970s,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,James A. Wilcox,,,,,,,,0
2934,2934,https://www.jstor.org/stable/1803926,Loyalty Filters,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,George A. Akerlof,,,,,,,,0
2935,2935,https://www.jstor.org/stable/1803927,"Property Rights, Transaction Costs, and X-Efficiency: An Essay in Economic Theory","Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Louis De Alessi,,,,,,,,0
2936,2936,https://www.jstor.org/stable/1803928,On the Misuse of Accounting Rates of Return to Infer Monopoly Profits,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Franklin M. Fisher,John J. McGowan,,,,,,,0
2937,2937,https://www.jstor.org/stable/1803929,A Model of Housing Tenure Choice,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,J. V. Henderson,Y. M. Ioannides,,,,,,,0
2938,2938,https://www.jstor.org/stable/1803930,On Divergence of Opinion and Imperfections in Capital Markets,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Joram Mayshar,,,,,,,,0
2939,2939,https://www.jstor.org/stable/1803931,An Essay on the Foundations of Friedman's Methodology,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,William J. Frazer,Jr.,Lawrence A. Bol,,,,,,0
2940,2940,https://www.jstor.org/stable/1803932,Enlistments in the All-Volunteer Force: A Military Personnel Supply Model and Its Forecasts,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Colin Ash,Bernard Udis,Robert F. McNown,,,,,,0
2941,2941,https://www.jstor.org/stable/1803933,Working Capital Finance Considerations in National Income Theory,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Douglas R. Shaller,,,,,,,,0
2942,2942,https://www.jstor.org/stable/1803934,Substitution between Wage and Nonwage Benefits,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Stephen A. Woodbury,,,,,,,,0
2943,2943,https://www.jstor.org/stable/1803935,"Exchange Risk, Political Risk, and Macroeconomic Equilibrium","Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Jonathan Eaton,Stephen J. Turnovsky,,,,,,,0
2944,2944,https://www.jstor.org/stable/1803936,The Kennedy Round: Evidence on the Regulation of International Trade in the United States,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Howard P. Marvel,Edward J. Ray,,,,,,,0
2945,2945,https://www.jstor.org/stable/1803937,The Rational Expectations Hypothesis in Retrospect,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Filippo Cesarano,,,,,,,,0
2946,2946,https://www.jstor.org/stable/1803938,The Distributional and Efficiency Effects of Increasing the Minimum Wage: A Simulation,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,William R. Johnson,Edgar K. Browning,,,,,,,0
2947,2947,https://www.jstor.org/stable/1803939,Social Security and Household Saving in an International Cross Section,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Erkki Koskela,Matti Virén,,,,,,,0
2948,2948,https://www.jstor.org/stable/1803940,Price Controls in a Posted Offer Market,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Don L. Coursey,Vernon L. Smith,,,,,,,0
2949,2949,https://www.jstor.org/stable/1803941,Government Debt in an Overlapping-Generations Model with Bequests and Gifts,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,John B. Burbidge,,,,,,,,0
2950,2950,https://www.jstor.org/stable/1803942,Optimal Investment Under Uncertainty,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Andrew B. Abel,,,,,,,,0
2951,2951,https://www.jstor.org/stable/1803943,Do Stock Prices Move Too Much to be Justified by Subsequent Changes in Dividends? Comment,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Basil L. Copeland,Jr.,,,,,,,0
2952,2952,https://www.jstor.org/stable/1803944,Do Stock Prices Move Too Much to be Justified by Subsequent Changes in Dividends? Reply,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Robert J. Shiller,,,,,,,,0
2953,2953,https://www.jstor.org/stable/1803945,Duopoly Models with Consistent Conjectures: Comment,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Coldwell Daniel III,,,,,,,,0
2954,2954,https://www.jstor.org/stable/1803946,Duopoly Models with Consistent Conjectures: Reply,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Timothy F. Bresnahan,,,,,,,,0
2955,2955,https://www.jstor.org/stable/1803947,Theory of Screening and the Behavior of the Firm: Comment,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,Shiro Yabushita,,,,,,,,0
2956,2956,https://www.jstor.org/stable/1803948,Alternative Approaches to Analyzing Markets with Asymmetric Information: Reply,"Vol. 73, No. 1, Mar., 1983",Vol. 73,No. 1,Mar.,1983,,J. Stiglitz,A. Weiss,,,,,,,0
